ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,COR,SEN,SPO,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0,0,0,0,1.0823864,1.49,1.5013636,0.62171054,0,0,1,0,1,0,0.18161932,0,9,0,0,0,0,0,0,Hibernate ORM
0,0.166666667,0,0.333333333,0.916307427,1.389537267,1.359908392,0.559482495,0.583333333,0.083333333,0.25,0.083333333,0.5,-0.074242428,0.123033177,0,2.833333333,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.1070092,1.5726574,1.5685501,0.47233894,0,0.5,0.5,0,0,-0.33333334,0.074684344,0,2.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.060705825,1.17419195,1.3304848,0.87157535,0.5,0,0.5,0,0,-0.5,0.060416665,0,2.5,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.8954054,1.3305405,1.3597298,0.6875,0,0,1,0,1,0,0.125,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.8866667,1.1255555,1.2188889,0.083333336,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,1.49875,2.48125,2.42,0.75,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.89432836,1.307015,1.3049253,0.5192308,0,1,0,0,0,0,0.25,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.2117229,1.8297378,1.8697379,0.4473684,0,0,1,0,1,0,0.02394737,0,9,0,0,0,0,0,0,Hibernate ORM
0.5,0,0,0,1.23659485,1.76975675,1.6463596,0.47727272,0.5,0,0.5,0,0.5,0,0.079318184,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.725,1.33,1.6525,0.75,1,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.3285714,2.7042859,2.647143,0.75,1,0,0,0,0,-0.5,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0.333333333,0,0.666666667,0.7711281,1.0436078,1.051339533,0.719973,0.333333333,0,0.666666667,0,0.666666667,-0.16071428,0.425,0,4.333333333,0,0,0,0,0,0,Hibernate ORM
0.333333333,1,0,2,1.152120467,1.730756267,1.7222509,0.261135057,0,0,1,0,1,-0.108333334,0.090761908,0,11,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.9987879,1.4345454,1.4263636,0.75,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,0.68124602,0.8790278,0.91811902,0.59393938,0.5,0,0.5,0,0,0,0.181666665,0,2,0,0,0,0,0,0,Hibernate ORM
0,1,1,4,0.967,1.1735715,1.2532856,0.078125,1,0,0,0,1,-0.18333334,0,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.9533898,1.3242372,1.4061017,0.25,0,0,1,0,1,0,0.28333333,0,5,0,0,0,0,0,0,Hibernate ORM
0,0.090909091,0,0.272727273,1.036654614,1.528427022,1.555640414,0.287162059,0.363636364,0,0.636363636,0,0.363636364,-0.056622024,0.180504342,0,3.363636364,0,0,0,0,0,0,Hibernate ORM
0,1,0,1,0.82448274,1.3206897,1.3199999,0.5,1,0,0,0,1,0,0.4804762,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,1,0,1.1158475,1.6758474,1.7071186,0.40714285,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.3614286,1.6461905,1.68,0.53571427,1,0,0,0,0,-0.5,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,1.5464286,2.2896428,2.3939285,0.55,0,1,0,0,1,0,0.165625,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.0775,1.7183334,1.6979166,0.275,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.6502174,0.86347824,0.9273913,0.5833333,1,0,0,0,0,0,0.35,0,5,0,0,0,0,0,0,Hibernate ORM
1,0,0,0,0.97924244,1.619394,1.6022727,-0.18055555,0,0,1,0,1,0,0.69,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.84210527,1.0115789,1.0744736,0.75,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9012839,1.2401032,1.28540645,0.75,1,0,0,0,0,-0.041666668,0,0,1.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.8814286,1.5928571,1.4100001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0.125,0.25,0.125,1.150380725,1.53411955,1.713626688,0.489470113,0.5,0.125,0.375,0,0.375,-0.06904762,0.1904762,0,3.125,0,0,0,0,0,0,Hibernate ORM
0,0.333333333,0,0.666666667,0.736603163,1.007546013,1.102409517,0.391025643,1,0,0,0,0.333333333,-0.1244898,0.23333333,0,4.666666667,0,0,0,0,0,0,Hibernate ORM
0.166666667,0.083333333,0.083333333,1.416666667,0.943402538,1.421185675,1.363497733,0.332072398,0.666666667,0,0.25,0.083333333,0.416666667,-0.024525588,0.049385146,0,4.333333333,0,0,0,0,0,0,Hibernate ORM
0,0,0,2,1.3333334,1.744,1.9262222,0.75,0,0,0,1,1,-0.08,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.8373016,1.0949206,1.0931746,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.2468572,1.6502857,1.7045714,0.75,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,1,0,0.93551725,1.3493104,1.34,0.41666666,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0.333333333,0,0.666666667,1.2158554,1.315109243,1.525322767,0.769871787,0.666666667,0,0.333333333,0,0,-0.092857145,0.10654762,0,2.666666667,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.8331,1.3294143,1.2896428,0.741279065,1,0,0,0,0,-0.1501894,0.007272727,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.2548149,1.9288889,1.9820371,0.53571427,0,0,1,0,1,-0.06666667,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.6184,2.6032,2.7468,0.6666667,1,0,0,0,0,0,0.27333334,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.91625,1.0994643,1.1719643,0.1388889,0,0,1,0,1,-0.0125,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.3580488,2.0734146,2.0678048,0.6991525,0,0,1,0,1,0,0.0625,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,1.5,0.733631085,0.87498185,0.91540303,0.48097826,0.5,0,0.5,0,0,-0.13472222,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.10375,1.5954167,1.643125,-0.16666667,1,0,0,0,0,-0.0625,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.71,1.1616,1.1786667,0.38333333,0,0,1,0,1,0,0.08,0,5,0,0,0,0,0,0,Hibernate ORM
0.5,0,0,0,1.11407893,1.50673685,1.59207895,0.54166667,1,0,0,0,1,-0.05185185,0.1,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.16479165,1.747138,1.7663018,0.184752735,0.5,0,0.5,0,1,0,0.14125,0,6,0,0,0,0,0,0,Hibernate ORM
0,3,1,0,1.3198701,1.981948,1.9477922,0.10294118,0,0,1,0,1,0,0.19829546,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.81793106,1.1831034,1.2206897,0.3125,1,0,0,0,1,0,0.51666665,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.92487603,1.3705785,1.4069835,0.57608694,0,0,1,0,1,0,0.06340909,0,6,0,0,0,0,0,0,Hibernate ORM
0.25,0,0.25,0.75,0.748913235,1.065167637,1.093658388,0.31202957,0.5,0,0.5,0,0.75,-0.31767677,0.23969531,0,5.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.5684,2.3656,2.2772,0.5,0,0,1,0,0,0,0.39285713,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.90375,1.1974206,1.316646867,0.622596153,0.666666667,0,0.333333333,0,0.333333333,0,0.1218254,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.94608694,1.2573913,1.2821739,0.75,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.41285715,0.75785715,0.6971429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.97410256,1.490641,1.4796153,0.11956522,0,0,1,0,1,0,0.075,0,5,0,0,0,0,0,0,Hibernate ORM
0.125,0,0.125,0.125,1.116330766,1.703954225,1.610066563,0.56318414,0.5,0,0.5,0,0.5,0,0.104735425,0,4.125,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.19761905,0.23809524,0.2895238,0.75,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.4,1.19912858,1.84838506,1.79122408,0.459226194,0.6,0.2,0.2,0,0.4,-0.027777778,0.158549783,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.83951616,1.2319355,1.1743548,0.25,0,0,0,1,1,0,0.06818182,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.6575,0.9175,0.88,1,1,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.850930545,1.278967175,1.265101875,0.72727272,0.5,0,0.5,0,0,-0.215104175,0,0,3.5,0,0,0,0,0,0,Hibernate ORM
1,1,0,2,1.131,1.6697648,1.7476765,0.32777777,0,0,1,0,1,0,0.060648147,0,11,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.76614034,1.1819298,1.1666666,0.17857143,0,0,1,0,0,0,0.1,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.19306945,1.57077635,1.6442901,0.30867347,0.5,0,0.5,0,0.5,-0.12613636,0,0,3.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.9708434,1.3714458,1.4079518,0.25,0,0,1,0,1,0,0.007878788,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,1,0,0.910606,1.0757576,1.1693939,0.25,0,0,1,0,0,0,0.16666667,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.274016867,1.7933667,1.924224233,0.5595238,0.333333333,0,0.666666667,0,0.333333333,-0.12777779,0.18511905,0,1.333333333,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.99433,1.3582288,1.443768125,0.54082205,0.5,0,0.5,0,0.5,0,0.080952383,0,5.5,0,0,0,0,0,0,Hibernate ORM
0.153846154,0.230769231,0.076923077,0.923076923,1.051927495,1.370875564,1.423177877,0.325454905,0.153846154,0.307692308,0.538461538,0,0.692307692,-0.21400463,0.151333221,0,4.230769231,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.923612933,1.302599267,1.346749287,0.138888887,1,0,0,0,0.666666667,0,0.18333334,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.78220934,1.0209303,1.0811628,0.44444445,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9,1.5275,1.68,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,1,0,1,1.196055,1.6422936,1.6994495,0.4919355,1,0,0,0,1,-0.009722223,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,1,0,1.366281,1.9799173,1.9101653,-0.010416667,0,0,1,0,0,0,0.3392857,0,8,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.97872096,1.2290698,1.3891279,0.75,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,1,0,0.7844118,1.3123529,1.1782353,0,0,0,1,0,1,0,0.4,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3538587,1.9654239,1.93329345,0.027272735,0,0,1,0,0,0,0.2,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.20943055,1.60343265,1.65335165,0.4007353,0.5,0,0.5,0,0.5,0,0.13611111,0,2.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.0825984,1.646063,1.6805512,0.1,0,0,1,0,1,0,0.18055555,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.978827975,1.3441452,1.3957043,0.42155173,0.5,0,0.5,0,0.5,-0.45,0.07714286,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9827273,1.5290909,1.57,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3049542,1.7487156,1.7201835,0.75,1,0,0,0,0,0,0.03939394,0,4,0,0,0,0,0,0,Hibernate ORM
0,0.666666667,0,1.333333333,1.05114128,1.596390333,1.5808864,0.451075267,0.333333333,0,0.666666667,0,1,-0.17337963,0.33888888,0,6.333333333,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,1.3195122,1.9821951,2.0556097,1,1,0,0,0,1,0,0.16111112,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.2060177,1.6915929,1.7135398,0.30769232,0,0,1,0,1,0,0.04090909,0,4,0,0,0,0,0,0,Hibernate ORM
0,1,0,1,0.7057143,0.92542857,1.0262856,0.75,1,0,0,0,0,-0.1125,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,1,1,0.84586203,1.2686207,1.2065517,0.5,0,0,1,0,0,-0.033333335,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.661579,2.1373684,2.171579,0.75,1,0,0,0,0,0,0.35,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.0639377,1.39663005,1.46163005,0.54166665,1,0,0,0,0,-0.325,0.10277778,0,3,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.8933334,1.2377777,1.1088889,1,1,0,0,0,1,0,0.15,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.58979595,0.9587755,0.98734695,0.75,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.949804875,1.277340525,1.2657303,0.385416665,0.75,0,0.25,0,0.75,0,0.24289322,0,3.5,0,0,0,0,0,0,Hibernate ORM
0,1,1,0,1.0974194,1.4506451,1.4470968,0.5,1,0,0,0,1,0,0.26666668,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.8355224,1.3216418,1.302015,0.4054054,0,0,1,0,1,0,0.096666664,0,6,0,0,0,0,0,0,Hibernate ORM
0,1,0,1,0.84697676,1.387907,1.3455814,0.28846154,0,0,1,0,1,0,0.22142857,0,5,0,0,0,0,0,0,Hibernate ORM
0,0.5,0,1,1.013509963,1.3543168,1.378002025,0.50590728,0.75,0,0.25,0,0.75,-0.125,0.08125902,0,4.75,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.333333333,1.27579674,1.711153617,1.838906133,0.864583333,1,0,0,0,0.166666667,-0.1,0.277777779,0,1.666666667,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1189474,1.2815789,1.3357894,-0.05,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.06625,1.5067858,1.6191071,0.19444445,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.99581397,1.3723255,1.303721,0.6785714,1,0,0,0,1,-0.26666668,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1404545,1.6287879,1.6140151,0.75,1,0,0,0,1,0,0.35714287,0,8,0,0,0,0,0,0,Hibernate ORM
0,1,0,1,1.0825,1.9375,1.6525,0.75,1,0,0,0,1,0,0.16818182,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1201235,1.6612346,1.5995061,0.234375,0,0,1,0,0,0,0.03939394,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,3,1.1800632,1.630443,1.5725316,0.6315789,1,0,0,0,1,-0.08584749,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1805882,1.7492942,1.7174118,0.8611111,1,0,0,0,1,0,0.015,0,4,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.90119046,1.2931746,1.285119,0.63125,0,0,1,0,0,0,0.08461539,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3312575,1.8785628,1.865988,0.54545456,0,0,1,0,1,-0.007891414,0,0,9,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.79761904,0.96619046,1.0147619,0.75,1,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,Hibernate ORM
0.25,0,0,0.5,0.991178925,1.333398585,1.30926595,0.275297617,0.5,0.25,0.25,0,0.5,-0.046496212,0.25555557,0,4.75,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,0.8952703,1.22958495,1.2848616,0.62195122,0.5,0,0.5,0,0.5,0,0.011111111,0,7,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.333333333,1.722833353,2.32950005,2.46706555,0.333333333,1,0,0,0,0,-0.5,0.125,0,1.666666667,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.184878,1.4346342,1.6734146,0.7,1,0,0,0,0,0,0.11111111,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,2.2150002,2.8125,2.915,0.75,1,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,Hibernate ORM
0,0.25,0,1.5,1.056997093,1.57989115,1.58333595,0.389673405,0.25,0,0.75,0,0.25,-0.054613095,0.127857143,0,7.25,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.9475,0.8975,0.8325,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.8973134,1.3126866,1.3576865,0.5595238,0,0,1,0,0,-0.12222222,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,0.57017025,0.82898485,0.80125158,0.41666665,0.5,0,0.5,0,0,-0.125,0.175,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.333333333,0.965249133,1.4392231,1.447137033,0.235119043,0.333333333,0,0.666666667,0,0.333333333,0,0.171746037,0,2.666666667,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1171428,1.4542857,1.8028572,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.44588235,0.54294115,0.6,1,1,0,0,0,1,0,0.25,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.7729167,1.2335416,1.1664584,0.41666666,1,0,0,0,1,-0.05,0,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.73402596,1.134935,1.0818182,0.34375,1,0,0,0,1,-0.01875,0,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.1764444,1.5506667,1.4528888,0.41666666,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.4121622,1.8208108,1.9875675,0.42857143,0,1,0,0,0,-0.08125,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9212143,1.1267142,1.1789286,0.4375,0,0,1,0,0,-0.22870371,0,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.99558824,1.4545588,1.462353,0.453125,0,0,1,0,0,0,0.3,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.89615387,1.1732308,1.2043077,0.2265625,1,0,0,0,1,-0.14722222,0,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,2,0.90360546,1.332653,1.307449,0.40865386,0,0,1,0,1,0,0.08134921,0,14,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.5607143,0.7725,0.8907143,0.05,0,0,1,0,0,0,0.2,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.4,0.99552409,1.42477248,1.4153426,0.558495678,0.6,0,0.4,0,0.2,-0.091666669,0.14721075,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,2.5,3.66,3.58,1,1,0,0,0,0,0,0.39285713,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.6807408,0.83,0.8385185,0.75,1,0,0,0,0,0,0.25,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.575,0.785,0.8595,0.5,1,0,0,0,0,0,0.06666667,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1542857,1.6457143,1.6285714,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,1.0652083,1.5983334,1.6123959,0.42647058,0,0,1,0,1,0,0.071428575,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.87225,1.335375,1.372875,0.6333333,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9715,1.4305,1.437,0.4375,0,0,1,0,0,0,0.025,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9702192,1.3882332,1.4396265,0.416666668,0.5,0,0.5,0,0,-0.225,0.05,0,1.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3714286,1.9057143,2.2114286,0.75,1,0,0,0,1,-0.07777778,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.973879,1.490783,1.5125978,0.375,0,0,1,0,0,0,0.33664772,0,10,0,0,0,0,0,0,Hibernate ORM
0,0.5,0,0.25,1.0443276,1.558648775,1.6650427,0.45,0.75,0,0.25,0,0.5,-0.429629635,0.2,0,3,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9183333,1.5575,1.4975,0.15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,0.882706195,1.22292615,1.23189705,0.45,0,0,1,0,0.5,-0.5,0,0,3.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.40525,2.2865834,2.38333335,1,1,0,0,0,0.5,-0.071428575,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3116666,1.8683333,2.0633333,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.1157926,1.4983232,1.4995731,0.6923077,1,0,0,0,0,-0.06381579,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0.5,1,1.011461965,1.5880007,1.5469084,0.379032258,0,0.5,0.5,0,0.5,0,0.013020833,0,6,0,0,0,0,0,0,Hibernate ORM
0,1,1,0,1.0885366,1.7380488,1.7734146,0.25,0,0,1,0,1,0,0.2875,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,2.5,0.814031005,1.142819475,1.1781278,0.50126038,0.5,0,0.5,0,0.5,-0.10563973,0.33333334,0,21.5,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.6523529,0.65617645,0.80470586,0.55,1,0,0,0,1,0,0.1,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.166666667,0.60817499,0.84785445,0.9488023,0.640625,0.5,0,0.5,0,0,-0.06,0.12515625,0,2.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.25,1.718210825,2.417671568,2.49730391,0.859375,1,0,0,0,0.5,0,0.05,0,1.25,0,0,0,0,0,0,Hibernate ORM
0,1,1,0,1.1532142,1.7357143,1.7142857,0,1,0,0,0,1,0,0.8,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.4,1.04172982,1.48409158,1.46712542,0.435558722,0.6,0,0.4,0,0,-0.20364584,0.20555556,0,2.4,0,0,0,0,0,0,Hibernate ORM
0,0.5,0,0.5,1.2496031,1.46825255,1.5573093,0.43055555,0.5,0,0.5,0,1,0,0.2844697,0,5.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.11517165,1.47997705,1.5902746,0.375,0.5,0,0.5,0,0.5,-0.1,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.6278205,0.8657692,0.82961535,0.510416667,0,0.5,0.5,0,0.5,0,0.35416667,0,2,0,0,0,0,0,0,Hibernate ORM
0.0625,0.125,0.125,0.9375,0.840659759,1.189703797,1.263518372,0.469053437,0.4375,0.125,0.375,0.0625,0.5625,-0.132567775,0.233208664,0,4.125,0,0,0,0,0,0,Hibernate ORM
0,0,3,1,0.96521896,1.4376278,1.495146,0.49,1,0,0,0,1,0,0.10850695,0,13,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.85083915,1.31933568,1.265367175,0.7142857,0.5,0,0.5,0,1,0,0,0,1.5,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.9473846,1.3498461,1.4978461,0.36666667,0,0,1,0,1,-0.18888889,0,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.982126,1.4473228,1.4249606,0.47619048,0,0,1,0,1,-0.054545455,0,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.0235661,1.2632419,1.3365088,0.36979166,0,0,1,0,1,-0.016276041,0,0,6,0,0,0,0,0,0,Hibernate ORM
0,0,0,2,1.0532787,1.5030328,1.5318853,0.31944445,0,0,1,0,1,0,0.18055555,0,11,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.2177778,2.2222223,1.9511111,0.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0.2,0.2,0.4,0.866807536,1.23420636,1.35649402,0.384285714,0.6,0,0.4,0,0.2,-0.325,0.275,0,1.2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.1045455,1.3822727,1.4913636,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.6078571,2.367143,2.425,-0.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.66533333,1.1186666,1.0033333,0.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.42,2.555,2.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,2.095,2.59,2.5,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.99227273,1.5654545,1.6704545,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.982623,1.405082,1.357541,0.35,0,0,1,0,1,0,0.225,0,3,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.93987805,1.6281707,1.4791464,0.4107143,0,0,1,0,1,0,0.2125,0,4,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.628296607,0.754664857,0.795201133,0.819819833,0.666666667,0,0.333333333,0,0.666666667,-0.2,0.047537881,0,3,0,0,0,0,0,0,Hibernate ORM
0,1,0,0,1.2983783,2.087838,2.0278378,0.5735294,0,0,1,0,0,0,0.033333335,0,2,0,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.3516216,2.0335135,1.9325225,0.75,0,0,1,0,1,0,0.027272727,0,5,0,0,0,0,0,0,Hibernate ORM
0,0,0,1,1.1912228,1.6963859,1.6991032,0.46195653,0,0,1,0,1,0,0.04402811,0,13,0,0,0,0,0,0,Hibernate ORM
0,0,0,0.333333333,1.0156591,1.591771133,1.643342233,0.833333333,0.666666667,0,0.333333333,0,0.666666667,-0.166666667,0,0,1.666666667,0,0,0,0,0,0,Hibernate ORM
